stem,source_split,split,defect,classes,boxes,difficult_boxes,has_difficult,all_difficult,width,height,sha256,dhash,image,xml
train_293,train,train,1,side,2,0,0,0,662,607,0d88a70db9e522be0304bf51e85fc4d71af7dd5e84c7d3c0191cdbca4c203796,600d8e230f0f8fc9,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_293.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_293.xml
train_294,train,train,1,side,2,0,0,0,665,607,1080dcf12e8f8458da45145d531efb1ae5f9a05cc81cd0ee01cf8b1c0f98f692,608c8e230f078761,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_294.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_294.xml
train_295,train,train,1,side,3,0,0,0,684,625,274e626a761e584403f123908ed73fc8417d6fb72922136062bc75ebe0f1abdf,608c8e230f1f8f69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_295.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_295.xml
train_296,train,train,1,side,4,0,0,0,682,625,8a64d77fc5d8ba531a929d8634c605824591663b7ba990d81ef88b233b88e3b5,608c8e230f078f61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_296.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_296.xml
train_297,train,val,1,side,2,0,0,0,655,607,378e318524c807a30a975de8e59e86a79b707bf3061198a8ea872cec7c8dee39,608d8f230f178fe0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_297.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_297.xml
train_298,train,train,1,side,3,0,0,0,687,478,dfd21dfdcf5cb7573c47d7937dd629da28cde05e8bbc8d6517ebccc7a6c9290e,3006ce0f03030fc3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_298.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_298.xml
train_299,train,train,1,side,4,0,0,0,692,492,bc66c4081fb594c2741b74f376298a5a33c7af71e09cfa2e741fbb5574b07154,2006ce0f030307c3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_299.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_299.xml
train_300,train,train,1,side,4,0,0,0,713,498,539d8b2302aea5943c41e15ddee7e9ab6cbca0c8655eb837838925daebbe62bd,200ece0f0b130fc3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_300.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_300.xml
train_301,train,train,0,,0,0,0,0,468,478,5031651fb5f7ea8123287155e6379713dffbd7ef7ba718b1f4b86cb8a7b86c36,608f130d09078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_301.jpg,
train_302,train,train,0,,0,0,0,0,478,495,d65c70af01f2c76f06c2494ca1adfc8d97688ba96c07c4790170a1316b20f3d1,200f0f0d09038760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_302.jpg,
train_303,train,train,1,oblique,4,0,0,0,436,259,8015f423995b8c93ad339853ec71f06a91fb1c3aee43d0b259f6eb017bf7ccf1,409e3723131787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_303.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_303.xml
train_304,train,train,1,oblique,6,0,0,0,443,283,626245ac624809a7e1392ecaeb76c8fa39b285d59597c6d204c9bee9cecf564c,608e1323070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_304.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_304.xml
train_305,train,train,1,oblique,4,0,0,0,460,295,c6d457dbaae48896b8a624915d653e50c5e3396e4cbc6f15d2fce4b87c38f871,618e1f2327138fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_305.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_305.xml
train_306,train,train,1,oblique,4,0,0,0,454,288,5e86c89265c6a4f9eed61d6cbba82dba374eb4908a3b120dfe848a90d3446784,618e1f23070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_306.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_306.xml
train_307,train,train,0,,0,0,0,0,463,293,de6936bf79ea7b30716511cae2072b32553a3948a7e90de281d1f5d79f23baef,608e1f23170787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_307.jpg,
train_308,train,train,0,,0,0,0,0,415,159,bc781cdbdd89c39346a614396e6e842fda7110bb1a1770914626428e8f0c3f2b,0007232707070f8f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_308.jpg,
train_309,train,train,0,,0,0,0,0,424,169,fce5e8fd5811f4b765dd3cc0f7d2d0f8c53aa483ec61c8bfdd589ad17183d655,401e370303070f03,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_309.jpg,
train_310,train,val,1,oblique,4,0,0,0,427,172,e7de17ba9b2ecd85069dc7fcacb022189c097aeb8daf20828af2227c7e3d7a34,401e273313078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_310.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_310.xml
train_311,train,val,0,,0,0,0,0,387,385,475dbde19598a467bf53da1474494a6a937f460b6c854c7621dbd135d16a3763,000f0f0d8b078700,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_311.jpg,
train_312,train,train,0,,0,0,0,0,522,523,c0ae416c2f1351d8f773619e64f87694801f2b5d4a484e6f78662a771495c993,230f070f0b0f8f60,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_312.jpg,
train_313,train,train,1,oblique,3,0,0,0,463,229,75ca97db335f3d5067ad3e200e85c5db999c61d26eda85fbc107e29e49442601,401e37030f0787c3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_313.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_313.xml
train_314,train,val,1,oblique,3,1,1,0,487,231,bec8c3dfd3f8fdcd80e0ffa046c92a8156ab0e640eba1278c34b88f822afe14b,608e33230b178fc3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_314.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_314.xml
train_315,train,train,1,oblique,3,0,0,0,493,245,62971a95481327fb7e25a6f07c8b543b2e2b436eeb3d48bce483f6613b769c29,481e3723371787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_315.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_315.xml
train_316,train,train,1,oblique,4,0,0,0,505,255,161aa31a803c8056976f5492c0b71120b6d6230cd37a737ad88cfb9b4e4e1653,600e37230f178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_316.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_316.xml
train_317,train,train,1,oblique,3,0,0,0,506,252,510edb7b9a6defa762db36d9fffe529648ac72f61b725363e1502b814a89d35d,608e33230b1387c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_317.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_317.xml
train_318,train,train,1,bottom+oblique,5,0,0,0,484,164,694ece5ba2abfa354033253b5ee152d8308417948325f0abbb1766990b466afc,c807270b03038707,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_318.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_318.xml
train_319,train,train,1,bottom+oblique,6,0,0,0,497,181,379e4b4425ce8e290189e4246fa23a667f3e52ae35c7337ad4b8ea62981c81df,c03e273313030723,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_319.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_319.xml
train_320,train,train,1,bottom+oblique,5,0,0,0,507,177,f4a1e082db988f1d91b79a41a616178fae3b1df4991a548c7eefc49ad12bb2f8,d03f071303138703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_320.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_320.xml
train_321,train,train,0,,0,0,0,0,415,420,6f605f928d245ff31dbd972e1b5d1ebb3dc24787c366d0f4dc83320299018480,608f0f0d0b078762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_321.jpg,
train_322,train,train,0,,0,0,0,0,431,447,8e6c89c7d3330b87bd84a6a3324a934fdc0582d4c2dcaca64a08cab8a00967cb,208f1f0d0b078740,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_322.jpg,
train_323,train,train,0,,0,0,0,0,452,308,4fb4b8de140802361b00490f1dce052050e546db62b002cf58454d354db5d86b,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_323.jpg,
train_324,train,train,0,,0,0,0,0,468,302,3605f8d3b9fc5aa4a1e9a1167dc60a1f03bf1c535f37dc3320d013bd45dc2697,618e1723070787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_324.jpg,
train_325,train,train,0,,0,0,0,0,477,311,e0b4f5533681c1741daa4d70ca9ed706e55c9c39da0030cc17cc6f7d19ba3b7f,618e172307178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_325.jpg,
train_326,train,train,0,,0,0,0,0,471,307,f82db1487513d01f1403b3aac08b3b62c6ca8595c85e319f39b2e5e198df33a3,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_326.jpg,
train_327,train,train,0,,0,0,0,0,473,312,ea28f98a1eebac02ffdf8449d44743d1ec594521449b10dfb528e444aac03da3,618e1723070787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_327.jpg,
train_328,train,train,0,,0,0,0,0,470,177,a7a6bb3415de1919610803086252c2819de71d46cc7c4a656835e3b4ea316d29,0016370703078f03,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_328.jpg,
train_329,train,val,0,,0,0,0,0,475,178,e15a99fe93e61c167b4a6aa2accef5c01419aba95fbc4ce43ba8db2245810633,c01e370707138703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_329.jpg,
train_330,train,val,0,,0,0,0,0,474,178,e6443bb182ebe9336812fd48706a39136ee45ae21329108ddbe2377c59e07a81,401e370b03078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_330.jpg,
train_331,train,train,0,,0,0,0,0,395,401,bd1114b75ca2b9f841d46374c52bba66623e1da55df3e128694ee09b64355edc,200f070b090d8f40,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_331.jpg,
train_332,train,train,0,,0,0,0,0,450,474,c70e68ae7a48ae5b80f840381967f9d4878b56d13133cdbcde8454775491382a,200f1f0d0b078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_332.jpg,
train_333,train,train,1,bottom,1,1,1,1,442,294,e68a6b435b5f78fa6fe15f43cf938197061f4c95bbda5ed65077d777e58a3ed4,618e1723071787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_333.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_333.xml
train_334,train,train,1,bottom,1,1,1,1,447,295,3d557a06feb83734d65cd6a14a599ec6c8688e3b5308dc48e03e53d87a1f219d,618e1723071f8fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_334.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_334.xml
train_335,train,train,1,bottom,2,0,0,0,464,312,a7aea394daa7d109abfd03f99f09edfa41655e8d05e2b0d70fea93cad240b22c,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_335.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_335.xml
train_336,train,train,1,bottom,2,1,1,0,481,344,eed70347a8621c5c10f67f35a323657df75157667083d5897933b313e8defe92,718e1723070787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_336.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_336.xml
train_337,train,train,1,oblique,3,1,1,0,493,347,b11b738e1bbf8882cd94181c04f903018b677854b25adf4bd9b3b6c2df999fe1,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_337.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_337.xml
train_338,train,val,1,oblique,4,0,0,0,468,196,7235d928ec9aa9b9d0434ad7051e0e4d1b692b5a7fe8956ebb318156bf257e68,218e370f0f078f83,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_338.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_338.xml
train_339,train,val,1,oblique,4,0,0,0,459,188,f585924574a1e20782bc89dd579d52577f097aec92746295813d29487dbc713c,411e372727138703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_339.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_339.xml
train_340,train,val,1,bottom+oblique,7,0,0,0,458,188,907a900b45a810efa025c4d0303bcdc10ff1019a8074aa6ff9fe875214b9beac,c11e170307178703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_340.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_340.xml
train_341,train,val,1,bottom,3,0,0,0,459,190,994775566a3f3889a8edd19e0805eb6ca016518bb1163c39999b3bf2fd9a0f79,411e370313078743,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_341.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_341.xml
train_342,train,train,0,,0,0,0,0,460,465,9d1ae1e37d9a36cc7f2419531f0a2d621dc0108351f34b48135194715c4e5cea,608f070f0b078762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_342.jpg,
train_343,train,train,0,,0,0,0,0,456,474,8c1326b34ab1ba74b1e02d3308400b12b334e85d551e97283665577b3dc86c40,200f0f0d23078740,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_343.jpg,
train_344,train,train,0,,0,0,0,0,449,304,60d35d23d56ac2c9da45f36f66c6ed67643a7b68d6c608f87b82a719c267578d,698e132313178fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_344.jpg,
train_345,train,train,0,,0,0,0,0,459,321,670cd7c9e558b28a7404f0083960a5f594b6a331bebf6eaaf0779a43125323e3,208e13332b078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_345.jpg,
train_346,train,train,0,,0,0,0,0,467,320,5930ed99e59b6893548bf7d0c6461cd632566f0529db453aee5bd64490396d9f,608e1b2317178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_346.jpg,
train_347,train,train,0,,0,0,0,0,444,305,9b9bbbcfe33b712127dea946dc97f078fbeaa1dd8d689ba2017da3a22e6f7c90,618e172317178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_347.jpg,
train_348,train,train,0,,0,0,0,0,446,296,db46ffc250c83d0d098413ef49471f4e553624cf55bc9d8e514156eec56aae90,618e1323070787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_348.jpg,
train_349,train,train,0,,0,0,0,0,448,163,02f97fa068087ab2c7715c7e41ba1774659f22e0adbf820128ed6e57a17e63ff,0107270303070f8f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_349.jpg,
train_350,train,train,0,,0,0,0,0,442,171,01b7a95a1c3b0866266ecbf5b35b8e876d2e69fe787a63d8615a1ee383f4a3e1,410f270f07070f07,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_350.jpg,
train_351,train,train,0,,0,0,0,0,438,169,9010168a3fa19e4d74ef84a42377a71327dbebd0b7675bd7ffbbb22c8e3438aa,0117331b03070f0b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_351.jpg,
train_352,train,train,0,,0,0,0,0,355,359,c0ae61a7cdbee1d663a7da23bdafc8f21f463fb4fdf4879825422b164f451824,6687130d09078740,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_352.jpg,
train_353,train,train,0,,0,0,0,0,439,456,daee378b6771e6eaff13589ddc4e8cbdd9e2b3146c3dcc1fcba86da7edeb4d14,208f0f0d0f078702,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_353.jpg,
train_354,train,train,0,,0,0,0,0,439,257,5d48eeea901c1bbbf3bb77075a01ea9b32fc177ef1efddb02210d63b1900ce24,608e1f27370f87c3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_354.jpg,
train_355,train,train,0,,0,0,0,0,432,270,f175ebc9b5b7eaffc12bc0453269ea1ae975cd8389aedd48ac9636d137287797,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_355.jpg,
train_356,train,train,0,,0,0,0,0,441,279,66e409a8ef0b9db5044ca2df2bbd8c6add0ac0799a707e02f896f07dc79f7f2a,608e1733170787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_356.jpg,
train_357,train,train,0,,0,0,0,0,461,301,1a2f0de574cdac0b61d233dd13d689cfdada695ea8f9c871d7d94f04cd2b4acb,698e132317078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_357.jpg,
train_358,train,train,0,,0,0,0,0,468,308,a753dc60ed85accdb455cf915cff34bc5ebe313137cb06980728630c51b3d3fd,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_358.jpg,
train_359,train,val,0,,0,0,0,0,464,158,e24b044636578ddef09b0fedfaec22754b72a6db9af0649e4b21909c88674bad,c0172713030b8703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_359.jpg,
train_360,train,train,0,,0,0,0,0,455,155,76c1616401b6dbf7dfc966dd48001b812e2ce096afe3e785dbd32273f1f3d79b,c016270b03078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_360.jpg,
train_361,train,train,0,,0,0,0,0,477,162,2bc64726d897fa55157d41bd19ad291ce5f7e416cc57cb8aedf6b452d1b4795e,c01e330b03038703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_361.jpg,
train_362,train,train,0,,0,0,0,0,505,521,99f6e82d40bc139906a56f39e2aa201b419d193b843e8f21c8ed5cb2cbec7391,608f0f0d0b078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_362.jpg,
train_363,train,train,0,,0,0,0,0,527,539,ce5a5567fe563d0349000392e79984e9277c0112c68d65c3512ecb32533fdcfd,608f1f290b078742,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_363.jpg,
train_364,train,train,1,oblique,3,0,0,0,420,289,52d760402fa8c5562306e1b90f6d1b817505af5a91d41c99fa692d2f86cfc958,618e172307078f61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_364.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_364.xml
train_365,train,train,1,oblique,4,0,0,0,422,293,8c0a80a6b097a6038b1d8b9ff7fff073a4ae74eb61ab7cf72495a1b2fbec8428,618e1f2327078fe3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_365.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_365.xml
train_366,train,train,1,bottom+oblique,7,0,0,0,427,297,c407d8a6b0351ff7d130e76e1cc93ec2b3f2f6d99eed5dc11e7566558878af68,618e1f23070f8fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_366.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_366.xml
train_367,train,train,1,bottom,2,0,0,0,421,303,42c3606c886d3e675ee93d3e2bb1b99bc43cba93ebcf3f9df75e36f7062ae291,608e172337078fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_367.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_367.xml
train_368,train,train,1,bottom,2,1,1,0,436,307,5247c8c31fe94167cdd9c9f5e54558a815d5cff41086483185078045fb077c46,618e1f2303078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_368.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_368.xml
train_369,train,val,1,bottom,3,0,0,0,451,181,3532b1e1177f2c717c33560517584ddbae04a575083f56f504852ee97a255f03,c11e270307078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_369.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_369.xml
train_370,train,val,1,bottom,2,0,0,0,445,186,e500117e5c81b6955b69e18fa7dcdbc4134557b381b9f4ef0d58c6925bed4e95,db3e270307038723,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_370.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_370.xml
train_371,train,train,0,,0,0,0,0,413,428,87ed1e18351a3bc332d12644101e7ce57fc190a9f29106ab2caeb0416103401b,208f0f0d0d0b8361,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_371.jpg,
train_372,train,train,0,,0,0,0,0,487,493,a2a80b822e8e52813112080f427c850ad77b0915945c91fde9a0ae1259d55b2f,200f0f0d0d078762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_372.jpg,
train_373,train,train,0,,0,0,0,0,489,375,f358fa7298f34e6b99768ec46607691b3c221bc640f851235a073485c388b6c4,618e1f2307078761,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_373.jpg,
train_374,train,train,0,,0,0,0,0,476,368,812dafd7e5f4a98527e65a42fad5b63ba127936aac2f3116144498e68de37ce0,618e1f23330787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_374.jpg,
train_375,train,train,0,,0,0,0,0,497,391,c744545559bda9138149485c3667d5ad044963c3a10514cf73f9310691d76d02,618e1f23230787c3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_375.jpg,
train_376,train,train,0,,0,0,0,0,500,407,febcb40823211ec3d8e3fad550d48484561cd5f0ad2c8bf18508b561cdc768f7,608e1723270787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_376.jpg,
train_377,train,train,0,,0,0,0,0,520,420,629c6981d1c5f50119cf769ac9b66660531e275ff04bad0a546183c82cbd44d3,688e1b2b270787e3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_377.jpg,
train_378,train,train,0,,0,0,0,0,459,176,b1886be26dd65541a46bb353e6d1ebce59c0e69acf70fdbc7e74f45c3bbfa48c,0117370703030f87,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_378.jpg,
train_379,train,val,0,,0,0,0,0,480,191,32d9cba7a63688e5ec2acabd41a43da6ac191a5d21cefaf80891d85b3a268111,611e370b07078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_379.jpg,
train_380,train,val,0,,0,0,0,0,459,185,5d5fac4ce223dc7f87c50f47178500fda62785767afcc99b8d15cc7ec7a4ca01,cb1f270303078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_380.jpg,
train_381,train,train,0,,0,0,0,0,477,481,2c80bcbcff92feb3f0de1ef1d28be72ce38b1c49978f786dbd9a48b5759fb908,208f0f2d0b0f8742,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_381.jpg,
train_382,train,train,0,,0,0,0,0,523,527,150359022bb4a8752a70fe598c913c6588d4f2cd75ba52600556f083744500e3,0007170b0b0b8740,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_382.jpg,
train_383,train,val,0,,0,0,0,0,468,304,3bfbad0cd9e500e87e801b861a9cb87097c3640d3893594c202bc53f41b299dc,608e1f371b078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_383.jpg,
train_384,train,train,0,,0,0,0,0,476,323,71dea493d36011524c4b99453898a4197cbfa031166eee5c640ffac8619a1d87,618e173307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_384.jpg,
train_385,train,train,0,,0,0,0,0,492,341,97f174f16c9d0a1052d40b4393f3b86f968e551798771af996010a62569a0e2d,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_385.jpg,
train_386,train,train,0,,0,0,0,0,480,330,44ff00ee93a958c41b50052da681731cdd0b6dc77625203d8f84423f592150b2,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_386.jpg,
train_387,train,train,0,,0,0,0,0,467,315,f57ab6e9f9996ac3ecf6131806aaf01aa16cdee658704ccce9fe2e2ee4aba396,618e132717078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_387.jpg,
train_388,train,val,0,,0,0,0,0,445,176,99add9f8a70ae452f44b249c71843db7d535b69ccda581481683aff18b89c76f,c01e370303078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_388.jpg,
train_389,train,val,0,,0,0,0,0,450,175,76218cffdb1095b46668024f38aae9d6d16819bc77d4e5236633c6e0f5b1674f,401e270b07078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_389.jpg,
train_390,train,train,0,,0,0,0,0,444,184,056a2ba505cbf5a18f27d6d2e689758ab5ce628a46b9f030d545a50562b5ac2a,881e370b0b130703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_390.jpg,
train_391,train,train,0,,0,0,0,0,476,490,aa6119242c9299ff789393281e32ac8c4373cfd1512fab3b3ee537cd60171bed,208f1b0d0f0787e0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_391.jpg,
