stem,split,label,boxes,image,xml,width,height,dhash,sha256,excluded_from_train,exclusion_reason
train_437,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_437.jpg,,448,321,618e172307078fc1,0c65c9396d74e2f23a82c318cd3590a7c0a96c935907ee02fdc75567b9327d66,False,
train_441,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_441.jpg,,461,472,200f070f0b0f8762,b046d8919e5515709aeaf5377d419ff23dad04e1b12d9f65299343a7f15aebe1,False,
train_442,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_442.jpg,,541,551,200f070f0b0f8760,be8dc617b996cdef58f495b78b8d9dadea2621dce8d16c24b68e61d4522e7039,False,
train_443,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_443.jpg,,475,373,618e1723030787e1,a8f7bfb2e041398891f1989d67a1f1888d0287b79e775951fb3e05875e51f3d6,False,
train_444,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_444.jpg,,506,368,618e1723070787e1,24641e9005b69ae3a94427a44f562a76c5951ed4f317a7f16e4477bfa2b14a37,False,
train_445,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_445.jpg,,506,363,608e1723070787c1,f5839527af21aea5a9e171807960a54496af11fb85722ed88738b992791007a2,False,
train_446,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_446.jpg,,521,380,618e1f23070787e1,959555f10c25bc0b233511d7c2475cfd894e1cf3fb8310ddab03fcd1f155af26,False,
train_447,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_447.jpg,,504,358,618e1723070787e1,6318781548f8fd9266264273e25e41ab196db9d8009baf14a5d06bbca5f2d93b,False,
train_451,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_451.jpg,,361,376,200f0f0f0b078760,79d278d579f83bcf89b922ecb3fe842ea33d1967d5ace7a17fc37353ee765eb5,False,
train_452,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_452.jpg,,400,405,200f1f0d0b87c762,dabe108c363b0c0f2ac50782e3d4a6c5b1023e8e690647ce7da911921648f832,False,
train_453,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_453.jpg,,505,366,708e173327078fc0,f30585f701d2fb807d3d4a3716d92d9e2ebdb10967739c9c71ebac13a00dee32,False,
train_454,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_454.jpg,,543,387,318e173327078fc0,17ccbdbcdeed511e362b8131d49c540392b482d8132d38a473d9c8416ef3d1b5,False,
train_455,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_455.jpg,,502,361,318e1733270f8fc1,107a5867e3dd0ad08a34af95a0aa774fbd8e1d1846f916ec7afbb96e92b782c8,False,
train_456,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_456.jpg,,515,376,318e1323070f8fe0,b78067b3ef36a5d11fa049d001708b94cac03f6e5aa582c5aac5c7fef63e41e8,False,
train_457,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_457.jpg,,516,374,718e173307078fe0,5ca4c3fdb7b216626cf1c924e4e47fb5ca8c61f0dd122b6920297c308edeec94,False,
train_461,train,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_461.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_461.xml,448,462,820f0f2f0b0f8f60,bad92fab21fe2a51c15713264e609792b206ee816e88a4f53787b205ceab00a4,False,
train_462,train,scratch,4,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_462.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_462.xml,500,513,200f0f0d0b098fe0,1ed50127a8b907a473fd862ddf0c8dec4c940b892af8d9f8f9b8d46bf50a308e,False,
train_463,train,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_463.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_463.xml,511,408,618e172303078fc0,265ad64c6543719c763c93cc697bcd70d78a22fee77b95d976b1b822b948f83f,False,
train_464,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_464.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_464.xml,536,416,618e172303178fc0,ccdc11eabc4a54224a48eabe4c42928507d1fd34a47a2e02fe9c2ddb6f4ba9a4,False,
train_465,train,scratch,4,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_465.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_465.xml,568,426,618e172303078fc1,a1b3082deb5676bca7f11b7d3c92adfab5abf470b3fecd336f905d7778d366e7,False,
train_466,train,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_466.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_466.xml,548,410,698e172313078fc1,6edb279101783933627a682b5d08c531d470d80e56abc01cd042709ae288ec34,False,
train_467,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_467.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_467.xml,531,383,618e172307078fc1,7e5838995122ba08c7025925e9c76c5165bf3ee0528e025dde8b4475497b8af1,False,
train_469,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_469.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_469.xml,450,191,c11e370303078743,5cc86a095327bc57e0e4ea0a213db02c99cbdba9359ce079909861ce9af2355a,False,
train_471,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_471.jpg,,406,419,200f0f0d0b078760,bda45578175858e48529a97f6842befe940726ba9b48f4c39112c8b31f31a42a,False,
train_472,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_472.jpg,,421,430,200f0f0d0b0f8f62,e1ae0f755cefe69ebcd43dcfd3940a64bff7f469514bb3b4e0a1ea599d549ed7,False,
train_473,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_473.jpg,,405,310,30861323331f8fc0,26401397ffb0ceb25a1ae59754a9ecfb09c9962c64349b7b8425680f3738d3a2,False,
train_481,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_481.jpg,,420,438,600f0f2f2f078762,92884a456553aa52610752d856dfbeb180dbec740cc21f8320a1cfa54d748d2c,False,
train_482,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_482.jpg,,430,437,200f0f0d0b0f87c3,46c5c9c57c72f822d1dd5f49da303f7fe3e8194c0914c6aea6c139ce90714651,False,
train_483,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_483.jpg,,482,367,618e1f23030787e1,8f2c91098cc38d3419603dda529eb330fdc4b2ded31aeaae62d645dad7170767,False,
train_484,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_484.jpg,,499,363,619e1f2303078761,7a03ef3230bcefd0e9056268cdd73cc9d909ea9a12526cb22f8d53cca66f0ff9,False,
train_485,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_485.jpg,,522,375,618e1f2303078fc1,93a249f36d1a9e662caea63279ce438805cc383d61fb8dfe19ceb3749136e635,False,
train_486,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_486.jpg,,518,370,618e1f23070f87e1,938cef874a4b79e881b93eb598ec2c775ad6d4e199e17076426e93ece284cb97,False,
train_487,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_487.jpg,,506,361,698e172307078fe1,65d5772c7f6dccc027a58dc99f7e050511fcb084323363c8fde0a874a94713e8,False,
train_488,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_488.jpg,,404,414,600f0f0f0b0f8763,d0e458f67fa7881108efa4ba9eeee6a144ce79e0ee23f1f77dd1fa568e2a8895,False,
train_489,train,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_489.jpg,,387,396,240f1f0f0b0787e3,2de8557dc2f5d1ac0afaf06de3a924f185fe673e1eae75bc6fccbd459f9c226c,False,
train_490,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_490.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_490.xml,496,364,698e1723030787e1,70ef369a6bd9430e5929a9578866b9bd8bfef938ba2f653f382f09880505f6a1,False,
train_491,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_491.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_491.xml,523,390,618e1f2307178fc1,4fbb52d9d222ebb46fea70a3801182818addabf4a49cf5edf3978a351748768b,False,
train_492,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_492.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_492.xml,526,374,618e172317178fc1,e53054f9f244ce0abfdfcdd90af35617609639516c35e5b4267c2be41f9210f3,False,
train_493,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_493.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_493.xml,518,362,618e132333178fe1,3ff2c35fd679da36293e76c20ddb4cdd0e37a94e6976135067351124ccdcf087,False,
train_494,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_494.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_494.xml,499,340,608e132327078fc1,5b84af4bd189a3b5519ee2524081f06bd0bc2a1dfc7e7df3a80431c20472607c,False,
train_495,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_495.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_495.xml,483,216,401e332307078741,f5bedbc7ae0824ff6243fd9192e36e36a520f4d5285660820ed9673c8220eb70,False,
train_496,train,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_scratch\train_496.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_scratch\train_496.xml,488,208,400e330307078f43,e689caeb117b305a358c22b0a934cfa7354d6c9c1b35728459a728c5245132e2,False,
val_001,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_001.jpg,,547,545,030f1b0b2b270e01,ac5737585534aa30dafdacaabb3da402c74e0188ffa4aac8af04dbee551e2933,False,
val_002,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_002.jpg,,548,514,68860f2b331f8e48,3fcacf8233289c39892cad54ce061e227142812e6552cb218251742da7a5d432,False,
val_003,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_003.jpg,,548,518,68860f0b331b8e78,5297602446b3a4e5e4a6c80e3580f1b219ed497acdfb037b88c3e08004e870ad,False,
val_005,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_005.jpg,,423,433,230f172b33070e21,e513ba72ee9729f0f6de49c7838f20b1e993a697fef51bee2e709755221c0725,False,
val_006,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_006.jpg,,446,424,30cc0f330f07866d,39aa614fe3dc64554f5763dfee8c3662c20658745f16a83ae59257405f8c0815,False,
val_007,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_007.jpg,,468,451,30cc0e330f0f8e79,16cb8b30c699362d3d6c272e4a130fee827c148892cefac17b228fa867af0719,False,
val_009,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_009.jpg,,433,438,670f172b23070e01,2e0b13e2337d3867f5322162248b313bbf0c5ca907681f0700170831e3f4cb1c,False,
val_010,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_010.jpg,,505,485,30cc0f3b0b078665,f1e7034e7335073276eacfe4998ef425fcf119a2975a1f2e076bdc1c49a800af,False,
val_011,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_011.jpg,,508,489,30cc0f3b0b178f7d,eb6be79a5448f25006a7a4d46816ebca731d0ea4422cc7306aac76befb960f29,False,
val_013,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_013.jpg,,331,343,240e1b2b2b270e01,dc09a7fa49a3066ba85d50b19fe26b09dd58631b904115f72079e840a1a288f1,False,
val_014,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_014.jpg,,402,265,608e072333170e08,4e7c774c1f068b5ae2afbc2ef4b7f71bfb2713b4d758a22eacd7ddb7b6011e7a,False,
val_015,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_015.jpg,,410,275,e08e072333170e08,f9d1cd9255a10ab7b0bf97467d77b9a7e393c95ec3518d57a8b92131fced41ea,False,
val_017,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_017.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_017.xml,313,321,220f0f0b0b230e01,b36a3f7c97756189fda67b89c6054611fd01585522b34acef23796ed8a0e13e9,False,
val_018,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_018.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_018.xml,351,270,688e1f0b33178e6d,8715742d59c42f4e64e367060a81c73950a8067838e493f772e9524cbb13e25a,False,
val_019,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_019.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_019.xml,366,276,e98e170b33138e4d,e649f3689ba0bfc22abcb9d29c00e70df1f4dc32cb4fe80dab0813c1b75cf61c,False,
val_021,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_021.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_021.xml,303,317,240f1b0f23278e08,b62270d4cefe1af860148ab4ec4cee555276bf26f7ea01c31bbb7393dbcdd5c6,False,
val_022,val,scratch,4,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_022.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_022.xml,347,271,688e170b331f8e6d,086da5d4c7dc9c9c134fc2e0733930754725982778fa9bbc19641530629ba8ca,False,
val_023,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_023.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_023.xml,375,295,699e170f33178e69,6ff29151e277df10a60cfa27376acc9350091d8129c4a7bc50d396dfc8cedbc7,False,
val_025,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_025.jpg,,317,326,200f1b0b2b238e09,e75100fba76ae99d2fd2a2575bcd349de6dbf419ea93653c3e9f4552c8dfcb7f,False,
val_026,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_026.jpg,,336,254,698e172b33178f6d,8f2137eeb4cf68539f36af3f68eae081df322785379b46f0781b164c8a985481,False,
val_027,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_027.jpg,,345,261,698e170b33178e4c,f10d97b4fd107d3bf98628beedff91f2cbd7e67ea4e67e1faf7019fe671448c3,False,
val_029,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_029.jpg,,388,404,220f172b230f8e21,e8286854e1cd89edd1473af895bd992a84bb26099e3041651f1998f7d2b841c9,False,
val_030,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_030.jpg,,432,410,31cc0f2b0f1f8e4d,db4ab156c7061d8b8aaef6311083bef9d6a68d4b17bf94784793d44e865edf52,False,
val_031,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_031.jpg,,472,459,33cc8f230f178e6c,9a30b1c52df594a70db65b607eeb9e96fb12f5376024cdea35bd688f88840014,False,
val_033,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_033.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_033.xml,277,283,240f1b0f0b070e21,72e471317865334ae3632fb0fdb39996d7c0df8665101379497386dc3cf1f09c,False,
val_034,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_034.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_034.xml,324,258,788e170b33178e69,b21c36d5eefef3f069f18469629d098a8882830d223a621f5bfd5b0c0f913def,False,
val_035,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_035.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_035.xml,334,270,688e070f33178e4d,3892c784563f54d76f89167f6023f58523ad7825afc14db5e8e5ff60d50d4f4a,False,
val_037,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_037.jpg,,311,331,200f1b0b2b278e00,4350ffd2cc4b96f36eb9339e83b159e90b698d89178b3b31783e5b99cff6f6b0,False,
val_038,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_038.jpg,,322,242,e98e1f2b33178fcd,bb62b43cc9f39b1ccd4c6e17867c70e1b50985744049c38f0391d4e593d83f9b,False,
val_039,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_039.jpg,,345,247,618e1f0b33178f4d,819ae03c8f4eaaa5799a5a2f3bbb819877d9e4aabde74fbfaf56beb77142d639,False,
val_041,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_041.jpg,,296,312,200f1f0b2b278e08,0f8d7572402e75af09704f4559ce5baef1648d9205e17ea204ca7253f88362e2,False,
val_042,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_042.jpg,,338,269,608e170b33178e69,164b413aa205300e23893eb1cbcf95aa553a7de52a6de66e2dfcb46d75f73f50,False,
val_043,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_043.jpg,,369,297,718e170f33178e6d,ec7d358653ed2e41622103affc9c83ca229f60139f183335af0abca6c04c7f18,False,
val_045,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_045.jpg,,462,472,220f172b23078e20,7c1c746915a6989a4c476c667ff10eef2d1f6f1345ebc60c8b267794ad24221a,False,
val_046,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_046.jpg,,507,478,73cc0f230f0f8e6d,5d72e7685dc715783b09f53050d0933d05d8db290e1829244e7d628e7c247d1d,False,
val_047,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_047.jpg,,510,486,b0cc0f3307178ee8,3d402281696426900a116e56d6431559f53ad06d273db0d43727796283495f95,False,
val_049,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_049.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_049.xml,319,324,200f0f0b0b030e09,e431097f87750c50d315ca77315d46ab6462ff88ec742426f64b0a9dce814fd0,False,
val_050,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_050.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_050.xml,341,243,6a8e172b33178f4d,1f5bdd61e1e4db815c8f897cbbfa0f3a1c2c36ea29e8518075009eb482f438a0,False,
val_051,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_051.jpg,,346,255,718e0f2b33170f4d,b429389dbb26548ba5d7d34a85f5cd4c7ccd701684972684e0c93bd266549b1b,False,
val_053,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_053.jpg,,303,306,200f0f0b2b270e08,75b2be93fed541a0b6045d9d975fc9a7565f7ce8c96bab81313cc3ea2c74e019,False,
val_054,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_054.jpg,,344,246,718e170b33178e4d,530057a49c18343587fe48091f3889511c06141e3b2f56bd9d47aa89312db1fc,False,
val_055,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_055.jpg,,356,252,618e170b371f8f4c,aaecbd47d1f8720f61afddfb1784a7f012deac926d2e5e8f3a55d3e4e74ffaa4,False,
val_057,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_057.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_057.xml,326,337,06071b1d23338e29,88e77d748a55f551828cd1608dd2477cc0ac7b26d15a7a2631c3dd7d4095bece,False,
val_058,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_058.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_058.xml,353,233,618e1f2333170f0e,f702be0b87b00541dc7acf7bb0b1d9deac93aee6973597756d5a28981ddb1cb6,False,
val_059,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_059.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_059.xml,367,141,ec0e373b0f13070f,c28a3181d3375f3a4e7076270cb5a6d262d8d3c8b7ee7387e52e588758aa016e,False,
val_060,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_060.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_060.xml,303,306,040f0f0f2f278649,ebbc83a777ae5ef602313962bdbb4e893a0f83feb3a601020a5d8bab435c44ed,False,
val_061,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_061.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_061.xml,364,260,a88e0f2b331f8f4c,3e201d2873164573d0c6bc2e53829057022f562b7386e655fbc3a58f831252f4,False,
val_063,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_063.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_063.xml,350,258,718e0f2b33178e4d,ee38b7a9d453298aaab6dc6b696f03cc55aea2a2e855be2e214d80fe60286de1,False,
val_064,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_064.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_064.xml,271,274,1807070b2b230e01,bf4c88b8609b0d4a5743cc7658e79d5b257f06d1dce024693fe27c94bb01aee7,False,
val_065,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_065.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_065.xml,318,225,718e172b33178e0d,fe09c174bd38efeb068da01ee7b4c5e0a968d245a30748ea984ce5374d223449,False,
val_066,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_066.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_066.xml,331,246,688e1f0b23078ecd,92fb0777c8ef19056e32f5411ce0b6f99e400afd23bbccd8fed7855521a2e602,False,
val_068,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_068.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_068.xml,300,312,200f0b0b2b270e45,e97b8ec5eaf1e6d72aba58e0fb7f5872a024909a525c8a209f0307137d22bc70,False,
val_069,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_069.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_069.xml,384,285,798e0f0b33178f69,7837c2fb64886198770aefceb1b0ce0b4fd1e4048bd201c008a7ce09ff06dd5f,False,
val_070,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_070.jpg,,413,313,e18e0f2f3b1f8f6d,6cd55611e21119d380c4831d9373dbd358ba3fa55c5d7ae8c8942f28db523255,False,
val_072,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_072.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_072.xml,320,317,040f1b0b2b238e01,4e867bc49038aafb875a14e514fb6d77bcd1b997a0ce9d7ea120f88dadbab119,False,
val_073,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_073.jpg,,317,211,698e172b33170e0f,b03f2602b570b7598cb9b88f913896373e739cc6db48c146f6fb9ddce8902160,False,
val_074,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_074.jpg,,358,238,a98e172b371f0f8e,696715b5cb537058fe7a261e0164d0a5a868dfa644b45fb7658321231129d006,False,
val_076,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_076.jpg,,425,437,230f172b23078e20,4e193b9ba29403effc9a55fa6e31bfa24838481325ad5292f39cd0e54d7316a4,False,
val_077,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_077.jpg,,476,450,20cc0f330f078e68,b0e370304b95a96b6ab7b804ead8ed5e222b3fc1611342a42147de0af88ef581,False,
val_078,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_078.jpg,,496,471,20cc0f330f1f8e49,2a81100a10ebb5a62e74a8a6717b780f1a2d8e10b798b4d879e0ed9c65e2b744,False,
val_080,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_080.jpg,,472,485,330f1b2b2b270e01,161687035cfb1a503de5b8e9a9a72b0e2e3ef1123742489a593645c5bda9868c,False,
val_081,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_081.jpg,,463,413,698e0f2b33070f0f,20fdac418d18bd7358a929c7e660ec6402aba7f23164217e16a0b8f6affd908e,False,
val_082,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_082.jpg,,482,422,688e0f2b33070f0e,ada415e84acd5752890dc08afda69d2b1ac62964b8174b1443b2e0c1d411613a,False,
val_084,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_084.jpg,,337,348,200f1b0f2f230e09,47af78106c63c21ebb06973753e9718136d01acb647c603ddde81f0fa9587b01,False,
